User,UserID,Query,ResultID,ResultCreated_At,RTUser,RTID,RT_created_at,RT_text
AJWPIAL,2180790814,Ball Park,1055975669992169472,2018-10-27 00:13:13,USCstats,1055974508409044992,2018-10-27 00:08:36,USC offense is stopped again...Sweeney punts the ball to pin Bethel Park at their own 2 with 9:00 left to go in the half. Bethel up 14-0
PGVarsityXtra,133591767,Ball Park,1055972567524298752,2018-10-27 00:00:53,USCstats,1055971955399102465,2018-10-26 23:58:27,End of the first: Bethel Park 7 USC 0 Bethel Park has the ball at the USC 6 yard line with 1st and goal...
da_anele,952644098342768641,Ball Park,1055970734667898882,2018-10-26 23:53:36,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
ThatDick_Teekay,823885885,Ball Park,1055969807298977792,2018-10-26 23:49:55,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
bjcreigh,762484767275089920,Ball Park,1055966904286957568,2018-10-26 23:38:23,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
brandellpants,777727254,Ball Park,1055963806340276225,2018-10-26 23:26:04,ndcricket,1055959262956900352,2018-10-26 23:08:01,Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
bhopalonwheels,949559764924575746,Ball Park,1055963517772333057,2018-10-26 23:24:56,indiacom,1055737044536868865,2018-10-26 08:25:00,Badhaai Ho Box Office Collection Week 1: Ayushmann Khurrana-Sanya Malhotras Film Hits The Ball of The Park Earns Rs 66.10 Crorehttps://t.co/S1wcwzjn08
makuni2_zane,266749924,Ball Park,1055960945120436224,2018-10-26 23:14:42,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
jaynefrances63,253764587,Ball Park,1055960936111108096,2018-10-26 23:14:40,ndcricket,1055959262956900352,2018-10-26 23:08:01,Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
MTHIMBANETHEONE,914262025890664448,Ball Park,1055960464667086848,2018-10-26 23:12:48,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
MargotButcher,230615426,Ball Park,1055960168737865729,2018-10-26 23:11:37,ndcricket,1055959262956900352,2018-10-26 23:08:01,Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
McWTeaches,1022314604809146368,Ball Park,1055957857462562816,2018-10-26 23:02:26,jeffhiseredu,1055818494825152512,2018-10-26 13:48:39,More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
toppernishu,222747067,Ball Park,1055950456621596672,2018-10-26 22:33:02,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
arslan_akshay,778443359727652864,Ball Park,1055944679261433856,2018-10-26 22:10:04,Bollyhungama,1055700912268730368,2018-10-26 06:01:26,#BoxOffice #BadhaaiHo  hits the ball out of the park... Proves all calculations and  estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1...  Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue  5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr.
SwxxtPxxxy__,1462121682,Ball Park,1055943290636435456,2018-10-26 22:04:33,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
arslan_akshay,778443359727652864,Ball Park,1055943145895149570,2018-10-26 22:03:59,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
KevasRobert,914487734844235779,Ball Park,1055943010607906817,2018-10-26 22:03:26,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
Shane46899199,1055932043060830209,Ball Park,1055940544944316416,2018-10-26 21:53:38,IntelligencerWV,1055868684181426176,2018-10-26 17:08:06,The ball bounced Universitys way in the first half of Thursdays Class AAA Region One Final at Paul Bud Billiard Field and Wheeling Park was unable to recover.The Hawks netted three... https://t.co/vqMPKlnbZ0
gummsharden,2181767287,Ball Park,1055939218822717440,2018-10-26 21:48:22,HeartofMLB,1055894226163118082,2018-10-26 18:49:35,Guy builds epic Wiffle Ball stadium with a Green Monster in his backyard  https://t.co/DsfZo68luI https://t.co/1Z0VMNOaWN
mrdolcethecat,951538142653403136,Ball Park,1055937274209357824,2018-10-26 21:40:39,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
BORWNCARPY,262184328,Ball Park,1055932918101655554,2018-10-26 21:23:20,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
sonny_scroggins,925524815414480896,Ball Park,1055929953974403072,2018-10-26 21:11:33,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
SameerDes,28996955,Ball Park,1055929123925716992,2018-10-26 21:08:16,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
dad_darius,1044296977859538944,Ball Park,1055927847645257728,2018-10-26 21:03:11,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
BetsyGervasi,3435780177,Ball Park,1055926509691719680,2018-10-26 20:57:52,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
Lunken_Airport,974858997529481216,Ball Park,1055921477424476160,2018-10-26 20:37:52,HYPECincinnati,1055842339036561408,2018-10-26 15:23:24,SHARE THIS with any Cincy newcomers you know: Hello Cincy Welcome Event November 7 6-8 p.m. at Great American Ball Park! https://t.co/YhNjlfwXyC @CincyChamber #cincyexperience #hellocincy @CincyExperience @CincyUSA @CityBeatCincy @ENQThingsToDo https://t.co/OksgZgU6Bb
ArtistsPo,859992452022882304,Ball Park,1055921437469478912,2018-10-26 20:37:43,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
fatimahsag93,4517948422,Ball Park,1055921257114406912,2018-10-26 20:37:00,jeffhiseredu,1055818494825152512,2018-10-26 13:48:39,More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
jeffhiseredu,4730783131,Ball Park,1055921168241160192,2018-10-26 20:36:39,jeffhiseredu,1055818494825152512,2018-10-26 13:48:39,More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
swissarmysos,797162706826575872,Ball Park,1055920806625189889,2018-10-26 20:35:13,TracyLynny,1055919790357770240,2018-10-26 20:31:10,@swissarmysos @LisaYount5 @JerseyLynda @dog_feelings Enjoying a little ball therapy at the dog park. No suitcase required! https://t.co/xEgBqpVRBE
JAISURYAN,232061196,Ball Park,1055919804035538944,2018-10-26 20:31:13,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
DiNardoGD,2877343612,Ball Park,1055919597562425344,2018-10-26 20:30:24,jmdrebit,1055904494247002113,2018-10-26 19:30:23,@charlesadler Wow Charles. You TDS is showing again. Lets talk about Vegas(democrat) ball park(democrat) ricin sender(democrat) but those darn repubs!
Charms77,39073297,Ball Park,1055918990541889537,2018-10-26 20:28:00,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
ellievan65,842620095226699776,Ball Park,1055918394032185344,2018-10-26 20:25:37,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
Sveegdossantos,2706538023,Ball Park,1055916835651100674,2018-10-26 20:19:26,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
Z3RoForksGiven,772425988516917248,Ball Park,1055916729807835136,2018-10-26 20:19:01,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
Mirasse_,2208012724,Ball Park,1055916457425625090,2018-10-26 20:17:56,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
CarrollynAragon,2735404548,Ball Park,1055915495075983360,2018-10-26 20:14:06,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
debiowens,32291774,Ball Park,1055915445163880449,2018-10-26 20:13:54,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
KikiAdine,952745082,Ball Park,1055915233414283264,2018-10-26 20:13:04,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
vishnusann,982621865922387973,Ball Park,1055913351111266304,2018-10-26 20:05:35,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
InsuranceChomp,3288256971,Ball Park,1055912687283113984,2018-10-26 20:02:57,barbiemacs,1055911747595382784,2018-10-26 19:59:13,@DeplorableMik13 WHY FOX KEEPS SHEP SMITH IS BEYOND ME! He not only interrupted/ shouted Chris Wallace but was outright RUDE/LOUD/REFUSED TO ADMIT IT HAD NOTHING TO DO WITH PRESIDENT TRUMP! NO ONE BLAMED BERNIE FOR REPUBS ATTACKED AT THE BALL PARK! Violence begets violence! #fedUP #fireSHEPsmith
barbiemacs,1229400356,Ball Park,1055911782139613185,2018-10-26 19:59:21,barbiemacs,1055911747595382784,2018-10-26 19:59:13,@DeplorableMik13 WHY FOX KEEPS SHEP SMITH IS BEYOND ME! He not only interrupted/ shouted Chris Wallace but was outright RUDE/LOUD/REFUSED TO ADMIT IT HAD NOTHING TO DO WITH PRESIDENT TRUMP! NO ONE BLAMED BERNIE FOR REPUBS ATTACKED AT THE BALL PARK! Violence begets violence! #fedUP #fireSHEPsmith
AdityaS71208538,1012057930047188992,Ball Park,1055911750598447104,2018-10-26 19:59:13,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
russbites,266153387,Ball Park,1055909310126047232,2018-10-26 19:49:32,leoroth,1055886241005297665,2018-10-26 18:17:51,Wiffle ball stadium in backyard: what happens when you combine Peter Pan syndrome imagination and understanding wife. https://t.co/zuKA9B3teE
emmasah39,741225837450678272,Ball Park,1055908638022361093,2018-10-26 19:46:51,denzel_gh,1055718560016818177,2018-10-26 07:11:33,#DANCEOFF SEMI FINAL shuttin down Tomorrow 6pm @CapeCoast HOOPS CARE INTERNATIONAL basket ball court @Victoria park https://t.co/IaYsweECiM
nigaplz,67864879,Ball Park,1055905919370956805,2018-10-26 19:36:03,Vanessa_Enn,1055565566726103046,2018-10-25 21:03:37,Can someone rich invest in an amusement park or go-cart or paint ball in Rwanda?  What are yall Rich people doing with your money 
Rd_Drgn67,75911952,Ball Park,1055905361805201408,2018-10-26 19:33:50,CalvesForDays,1055856603856076800,2018-10-26 16:20:05,opening day 2021 petco park.  mackenzie gore throws the first pitch dislocating his elbow.  the ball is lined up the middle and tatis and urias dive at the ball but collide into each other both tearing their acl ligaments https://t.co/8srWqwX0jj
vipra182218,927068729120194560,Ball Park,1055905240317276160,2018-10-26 19:33:21,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
heather_pitzer,3402576597,Ball Park,1055904621909233666,2018-10-26 19:30:54,jeffhiseredu,1055818494825152512,2018-10-26 13:48:39,More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
BollywoodBuffMD,114940463,Ball Park,1055903356655296512,2018-10-26 19:25:52,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
CincyChamber,24033711,Ball Park,1055901002329657345,2018-10-26 19:16:31,HYPECincinnati,1055842339036561408,2018-10-26 15:23:24,SHARE THIS with any Cincy newcomers you know: Hello Cincy Welcome Event November 7 6-8 p.m. at Great American Ball Park! https://t.co/YhNjlfwXyC @CincyChamber #cincyexperience #hellocincy @CincyExperience @CincyUSA @CityBeatCincy @ENQThingsToDo https://t.co/OksgZgU6Bb
Malkywhite1975,791336294601396224,Ball Park,1055900836562386945,2018-10-26 19:15:51,John04834681,1055763761628397568,2018-10-26 10:11:10,Watched the game againtotally dominate in first half pressed high up the field2nd half we went back about 5 yards which gave them space &amp; time on the ballwe didnt press them high enough up the parkbut this is a team not even 5 months togetherwe can only improve imo.....WATP
